"word" "definition"
"부사-어" "용언의 내용을 한정하는 문장 성분. 부사와 부사의 구실을 하는 단어ㆍ어절ㆍ관용어, 그리고 체언에 부사격 조사가 붙은 말, 어미 ‘-게’로 활용한 형용사, 부사성 의존 명사구 따위가 있다. ≒어찌말."
