"word" "definition"
"죽림-칠현" "중국 진(晉)나라 초기에 노자와 장자의 무위 사상을 숭상하여 죽림에 모여 청담으로 세월을 보낸 일곱 명의 선비. 곧 산도(山濤), 왕융(王戎), 유영(劉伶), 완적(阮籍), 완함(阮咸), 혜강(嵆康), 상수(向秀)이다. ≒칠현02(七賢)「2」."
