"word" "definition"
"베케트" "아일랜드 태생의 프랑스 극작가(1906~1989). 1953년에 초연된 부조리극(不條理劇) 로 유명해졌으며 주로 인간 존재의 절망을 다루었다. 1969년에 노벨 문학상을 받았다. 작품에 소설 , 희곡 , ,  따위가 있다."
