"word" "definition"
"당부^악기" "중국의 재래 악기를 비롯하여 외국에서 들여온 외래 악기를 통틀어 이르는 말. 당악에 편성되는 악기로서 방향, 박, 교방고, 월금, 장구, 당비파, 해금, 아쟁, 대쟁, 당적, 당피리, 퉁소, 태평소 따위가 있다."
