"word" "definition"
"강-경애" "소설가(1907~1943). 1931년에 장편 소설 을 발표한 후에, 주로 빈민의 삶을 소재로 한 작품을 발표하였다. 작품에 단편 소설 , , , 과 장편 소설  따위가 있다."
