"word" "definition"
"객체^높임법" "높임법의 하나. 한 문장의 주어의 행위가 미치는 대상을 높여 표현한다. 중세 국어에서는 동사나 형용사에 선어말 어미 ‘- -, - -, - -, - -, - -, - -’을 붙여 표현하였으나 현대 국어에서는 ‘보다’, ‘주다’, ‘말하다’에 대하여 ‘뵙다’, ‘드리다’, ‘여쭈다’를 써서 표현한다. ≒객체 경어법ㆍ객체 존대법ㆍ겸손법ㆍ겸양법."
