"word" "definition"
"영흥-군" "함경남도 남부에 있는 군. 함경선 철도가 남북으로 통하며 교통이 편리하다. 농업, 축산업, 광업 따위를 주로 하며, 명승지로 선원전(璿源殿), 화주 영허(和州營墟), 안불사(安佛寺) 따위가 있다. 군청 소재지는 영흥, 면적은 595.71㎢."
