"word" "definition"
"척추동물-문" "후생동물의 한 문. 좌우 대칭으로 머리ㆍ몸통ㆍ사지와 꼬리로 구분되며, 몸의 등 쪽에 세로로 늘어선 척추뼈로 된 척추가 있으며, 중추 신경 계통 폐쇄 혈관계가 있고, 호흡은 허파나 아가미로 한다. 암수딴몸으로 먹장어강, 두갑강, 연골어강, 조기강, 양서강, 파충강, 조강, 포유강으로 나뉜다. "
