"word" "definition"
"육신-오행" "이슬람교에서, 교도가 지켜야 할 여섯 가지 믿음과 다섯 가지 신앙 행위. 알라신(Allah神), 천사, 코란경(Koran經), 예언자 마호메트, 내세(來世), 우주 현상이 모두 알라신의 뜻에 따른다는 대명(大命)을 믿는 것과, 신앙 고백, 하루 다섯 차례의 예배, 이슬람 달력에 의한 9월 한 달 동안의 단식, 가난한 사람을 위한 희사(喜捨), 성지(聖地) 메카(Mecca)의 순례를 행하는 것을 이른다."
