"word" "definition"
"장진-굿" "호남 풍물놀이 가운데 문굿의 첫째 거리. 휘모리장단에 맞추어 농기(農旗), 태평소, 영기(領旗), 상쇠, 부쇠, 종쇠, 장구, 소고, 잡색(雜色) 따위가 한 줄로 들어와 상쇠의 지휘에 따라 함께 인사를 한다."
