"word" "definition"
"합용^병서" "서로 다른 자음을 가로로 나란히 붙여 쓰는 일. 또는 그렇게 만든 글자. ‘ㄳ’, ‘ㄵ’, ‘ㄺ’, ‘ㄻ’, ‘ㄿ’, ‘ㄶ’, ‘ㅀ’ 따위가 있다."
