"word" "definition"
"홍-난파" "작곡가ㆍ바이올린 연주가ㆍ지휘자(1898~1941). 본명은 영후(永厚). 우리나라 근대 음악의 선구자로, 서양 음악을 보급하였다. 작품으로 , , , 이 있다."
