"word" "definition"
"흰무늬밤나비" "밤나빗과의 곤충. 성충의 몸의 길이는 1.1~1.3cm이며 갈색이다. 한 해에 두 번 생기며 땅속에서 애벌레로 겨울을 보낸다. 밀, 보리, 아마, 콩, 완두, 파 따위의 해충이다."
