"word" "definition"
"차가타이-한국" "몽골 제국의 사한국의 하나. 1227년에 차가타이가 알말리크(Almalik)를 수도로 하여 세운 나라이다. 14세기 초에 오고타이한국을 합병하여 중앙아시아의 지배권을 잡았으나, 칸의 지위 계승을 둘러싸고 동서로 분열되어, 1369년 티무르 제국에 망하였다."
