"word" "definition"
"육전^법규" "국제법에서 정한, 육전에 관한 규칙을 통틀어 이르는 말. 주로 1907년의 헤이그 평화 회의에서 성문화된 육전의 법규 관례에 관한 조약 및 그에 부속하는 규칙을 가리키는데 교전 자격, 포로, 해적(害敵) 수단, 간첩, 군사, 항복, 휴전, 점령 따위에 관하여 규정하고 있다."
