"word" "definition"
"마이크로-일렉트로닉스" "초고밀도 집적 회로와 같은, 1,000분의 1mm 정도의 가공 정도(精度)를 필요로 하는 전자 부품에 대하여 연구하는 학문. 전자 공학의 한 분야이다. ≒미소 전자 공학."
