"word" "definition"
"피겨^스케이팅" "스케이트를 타고 얼음판에서 여러 가지 동작을 하여 기술의 정확성과 예술성을 겨루는 스케이트 종목. 싱글, 페어, 아이스 댄싱의 세 종목이 있고 연기는 정하여진 도형을 그리는 규정 종목, 일곱 가지의 요소를 포함한 연기를 하는 쇼트, 자유로이 활주하는 자유 종목의 세 부분으로 나누어진다. ≒피겨02."
