"word" "definition"
"노인정^개혁안" "갑오개혁의 주요 사항에 대한 개혁안. 고종 31년(1894)에 신정희, 김종한 등이 민영준의 별장인 노인정에 모여, 일본 공사(公使) 참석하에 갑오개혁에 앞서 개혁의 강령 제목과 그 시행 방법을 논의하여 마련한 것으로, 전문 5조로 되어 있다."
