"word" "definition"
"마네" "프랑스의 화가(1832~1883). 인상파의 개척자로서 근대 회화의 아버지라 일컬어지며, 풍부하고 화려한 색채와 대담한 소묘로 참신한 유화를 그렸다. 작품에 , , ,  따위가 있다."
