"word" "definition"
"십팔-기" "조선 영조 때에, 중국의 무예육기(武藝六技)에 열두 가지를 더한 무예를 통틀어 이르는 말. 열두 가지 무예에는 죽장창(竹長槍), 기창(旗槍), 예도(銳刀), 왜검(倭劍), 교전(交戰), 월도(月刀), 협도(挾刀), 쌍검(雙劍), 제독검(提督劍), 본국검(本國劍), 권법(拳法), 편곤(鞭棍)이 있다."
