"word" "definition"
"단위성^의존^명사" "수효나 분량 따위의 단위를 나타내는 의존 명사. ‘쌀 한 말, 쇠고기 한 근, 굴비 한 두름, 북어 한 쾌, 고무신 한 켤레, 광목 한 필’에서 ‘말’, ‘근’, ‘두름’, ‘쾌’, ‘켤레’, ‘필’ 따위이다. ≒단위 명사ㆍ명수사ㆍ셈낱이름씨."
