"word" "definition"
"스타하노프^운동" "1935년 우크라이나 지방의 광부 스타하노프(Stakhanov, A. G.)가 새로운 기술로 보통 사람의 14배를 채탄한 것이 계기가 되어 일어난 노동 생산력 증대 운동. "
