"word" "definition"
"은봉-야사별록" "조선 인조 5년(1627)에 안방준이 엮은 야사서(野史書). , , 의 3편으로 되어 있다. 현종 4년(1663)에 홍양현 향교(鄕校)에서 간행되었다. 1권 1책."
