"word" "definition"
"상칠장-하삼장" "여민락(與民樂)에 얹어 부르는, 의 처음에서 제4장까지의 일곱 악장과 마지막 제125장에 해당하는 세 악장을 이르는 말. 상칠장은 해동장(海東章), 근심장(根深章), 원원장(源遠章), 석주장(昔周章), 금아장(今我章), 적인장(狄人章), 야인장(野人章)이고, 하삼장은 천세장(千世章), 자자장(子子章), 오호장(嗚呼章)이다."
