"word" "definition"
"광운" "1008년에 북송의 진팽년(陳彭年) 등이 한자를 운(韻)에 따라 분류하고 배열하여 글자마다 음과 뜻을 주해한 운서(韻書). 당나라 때, 수나라의 육법언(陸法言) 등이 편찬한 ≪절운(切韻)≫을 증보하여 ≪당운(唐韻)≫이라 한 책을 다시 증보하여 간행한 것으로, 26,194자(字)를 206운으로 분류하였다. 5권."
