"word" "definition"
"백-석" "시인(1912~1995). 본명은 기행(夔行). 1936년 시집 ≪사슴≫을 간행하여 문단에 데뷔하였으며, 방언을 즐겨 쓰면서도 모더니즘을 발전적으로 수용한 시들을 발표하였다. 작품에 , ,  따위가 있다. "
