"word" "definition"
"우발레" "석회암으로 이루어진 지형의 하나. 이웃하고 있는 두 개 이상의 돌리네가 침식 작용으로 합쳐져 만들어진 불규칙한 평면형의 커다란 웅덩이이다. 밑바닥에서 항상 지하수가 솟아오른다.  "
