"word" "definition"
"토낏-과" "포유강 토끼목의 한 과. 귀는 대체로 길고 크며 뒷다리가 앞다리보다 훨씬 발달하였고, 윗입술은 갈라져 있으며 긴 감각모가 있다. 야행성으로 나무껍질, 곡물, 과실, 채소 따위를 먹는다. 뉴질랜드, 마다가스카르, 오스트레일리아를 제외한 전 세계에 47종이 분포한다. 토끼, 멧토끼, 굴토끼 따위가 있다. (Leporidae)"
