"word" "definition"
"감마^필드" "감마선을 쬘 수 있는 장치를 갖춘 연구 농장. 벼, 채소 따위의 농작물에 감마선을 복사하여 염색체에 변화를 일으켜 품질을 개량하는 일 따위를 연구한다."
