"word" "definition"
"마이크로-폰" "전화나 라디오의 송화기 따위와 같이 음파를 받아 똑같은 파형의 음성 전류로 바꾸는 장치를 통틀어 이르는 말. 보청기, 녹음 장치, 구술 녹음기 따위에 널리 쓰이는데 특히 라디오나 확성기에 연결하는 것을 이른다."
