"word" "definition"
"물-싸리" "장미과의 낙엽 활엽 관목. 높이는 1.5미터 정도이며, 나무껍질은 잿빛을 띤 갈색이고 잔가지에 털이 있다. 잎은 어긋나고 우상 복엽이다. 봄, 여름에 노란 꽃이 원추(圓錐) 화서로 피고 열매는 수과(瘦果)이다. 관상용으로 많이 재배한다. 높은 산의 습지에서 자라는데 한국, 중국, 일본, 시베리아, 히말라야, 유럽, 북아메리카 등지에 분포한다. ≒금랍매(金蠟梅). (Potentilla fruticosa var. rigida) "
