"word" "definition"
"세뿔-여뀌" "마디풀과의 한해살이풀. 높이는 20~40cm이며  잎은 어긋나고 삼각형 모양이다. 8~9월에 흰 꽃이 두상(頭狀) 화서로 피고 열매는 수과(瘦果)로서 세모진 달걀 모양이며 갈색이다. 한국과 일본 등지에 분포한다. ≒세뿔꽃여뀌ㆍ세뿔산여뀌. (Persicaria debilis)"
