"word" "definition"
"이-상화" "시인(1901~1943). 호는 무량(無量)ㆍ상화(尙火/想華)ㆍ백아(白啞). ≪백조(白潮)≫ 동인으로, 낭만적 경향에서 출발하여 상징적인 서정시를 주로 썼다. 작품에 , ,  따위가 있다."
