"word" "definition"
"공기" "형태(形態), 형태소, 음(音), 음소 따위가 문법적으로 벗어나지 않고 동일한 문장, 구, 단어 안에서 나타나는 것. 예를 들어 ‘거기에 그가 산다’는 올바른 문장이지만, ‘거기에 학교가 산다’는 옳지 못한 문장이다. 따라서 ‘그’와 ‘산다’는 공기(共起) 관계를 가지나, ‘학교’와 ‘산다’는 공기 관계를 갖지 않는다."
