"word" "definition"
"블룸즈버리^그룹" "20세기 초에 영국의 울프(Woolf, V.) 등이 결성한 문학가 단체. 주지적이고 고답적인 예술 지상주의의 입장을 견지하였으며, 대표적 인물로 스트레이치(Strachey, G. L.)ㆍ포스터(Forster, E. M.)ㆍ울프(Woolf, V.) 등이 있다."
