"word" "definition"
"살림집소구역" "살림집과 일상생활에 필요한 봉사 시설이 충분히 갖추어진 도시 주거 지역 구성의 기본 단위. 탁아소, 유치원, 학교, 세탁소, 목욕탕, 밥 공장, 김치 공장, 수리소 따위의 여러 편의 시설을 갖추고 있다."
