"word" "definition"
"황-복" "참복과의 바닷물고기. 몸의 길이는 45cm 정도이며, 참복과 비슷하나 조금 작고 등과 배에 잔가시가 많다. 등 쪽은 어두운 갈색이며 희미한 흰색 가로띠가 있고, 배 쪽은 흰색이다. 식용하는데 알집, 간, 장, 껍질에 독이 있다. 한국, 중국 등지에 분포한다. (Takifugu obscurus)"
