"word" "definition"
"구성-군" "평안북도 서부에 있는 군. 쌀, 콩, 조, 목화, 고치 따위의 농산물과 축산물, 수산물이 풍부하며 약수, 진남루(鎭南樓), 굴암사(窟巖寺) 따위의 명승지가 있다. 군청 소재지는 구성, 면적은 1,242㎢. 북한에서는 1967년 10월 시로 승격하여 평안북도의 한 시로 현존한다."
