"word" "definition"
"서식스" "영국 잉글랜드 동남부, 영국 해협에 면하여 있는 지방. 동서 서식스로 이루어지며, 동은 루이스(Lewes), 서는 치체스터(Chichester)가 중심이다. 유리, 시멘트, 농산물 가공 따위의 공업이 활발하다. 앵글로ㆍ색슨 일곱 왕국 가운데 하나이다. 면적은 동서식스가 1,860㎢, 서서식스가 2,088㎢."
