"word" "definition"
"블릭센" "덴마크의 여성 작가(1885~1963). 필명은 아이작 디네센(Isak Dinesen). 덴마크의 명문 출신으로 아프리카에 건너가 커피 농장을 경영하였다. 을 영어로 발표하여 주목받았다. 작품에  따위가 있다."
