"word" "definition"
"육경" "중국 춘추 시대의 여섯 가지 경서(經書). ≪역경≫, ≪서경≫, ≪시경≫, ≪춘추≫, ≪예기≫, ≪악기≫를 이르는데 ≪악기≫ 대신 ≪주례≫를 넣기도 한다. ≒육적03(六籍)."
