"word" "definition"
"붉은부리-갈매기" "갈매깃과의 새. 몸의 길이는 38cm 정도이며, 편 날개의 길이는 28~33cm이다. 부리와 다리는 붉고 겨울에는 등과 날개가 연한 잿빛을 띤 파란색이다. 머리는 흰색에 눈의 앞뒤에 검은 얼룩점이 있고 여름에는 머리 전체가 검은 갈색이다. 해안, 하구, 연못 등지에서 큰 무리를 이루어 날아다니고 고기, 새우, 조개, 곤충 따위를 잡아먹는다. 유럽, 아시아 북부에서 번식하고 한국, 중국, 일본, 아프리카, 인도 등지에서 겨울을 보낸다. (Larus ridibundus) "
