"word" "definition"
"능-동사" "주어가 제힘으로 행하는 동작을 나타내는 동사. ‘철수가 친구를 업다.’, ‘아이가 밥을 먹다.’, ‘사냥꾼이 토끼를 잡다.’ 따위에서 ‘업다’, ‘먹다’, ‘잡다’ 따위이다. ≒제힘움직씨."
