"word" "definition"
"공무원^임용령" "일반직 국가 공무원 임용에 관한 사항을 규정한 대통령령. 신규 채용, 승진, 임용, 승급, 전직, 보직, 휴직, 면직, 파면 따위를 내용으로 한다."
