"word" "definition"
"그린" "영국의 소설가(1904~1991). 가톨릭 작가로 현대인의 불안과 허무를 묘사한 글을 썼으며, 종교적ㆍ윤리적 주제를 추구하였다. 작품에 , ,  따위가 있다."
