"word" "definition"
"태평-도" "중국 후한 말기에 장각(張角)이 창시한, 정치적 색채가 강한 민간 종교. 또는 그 결사. 주문에 의하여 병을 다스린다고 하여 수십만의 신자를 모아 황건의 난을 일으켰는데, 오두미도와 함께 도교의 원류를 이룬다."
