"word" "definition"
"고등^작물" "뿌리, 줄기, 잎의 세 부분을 다 갖추고 있어서 꽃이 피고 열매를 맺는 매우 발달된 작물. 벼, 강냉이, 수수, 콩 따위가 있다. "
