"word" "definition"
"신용^출자" "사원이 자기의 신용을 자본으로서 회사에 제공하는 일. 무한 책임 사원에게 허용되며, 회사가 발행하는 어음의 인수, 배서, 물적 담보의 제공 따위가 있다."
