"word" "definition"
"태평-어람" "중국 송나라 때에, 이방(李昉) 등이 황제의 명에 따라 지은 백과사전. 고금의 사실을 널리 옛날 책 따위에서 구하고 1,860종의 서적으로부터 발췌하여 형법(刑法), 예악(禮樂), 의식(儀式) 따위의 55부문으로 분류하여 기술하였다. 977~983년에 간행되었다. 1,000권."
