"word" "definition"
"대향-범" "형법에서, 두 사람 이상의 참여자가 서로 다른 방향에서 동일한 목표를 실현함으로써 성립하는 범죄. 상대편이 있어야 이루어지는 범죄로 간통죄, 수뢰죄(受賂罪) 따위가 있다. ≒대립적 범죄ㆍ회합범."
