"word" "definition"
"이-광래" "극작가(1908~1968). 본명은 흥근(興根). 호는 온재(溫齋). 극예술 연구회에 참가하고, 극단 신협(新協)과 극협(劇協) 따위에서 활약하였다. 1935년에 으로 극작에 입문하였으며, ,  따위의 작품을 남겼다."
