"word" "definition"
"큰애기나무좀" "나무좀의 하나. 몸빛은 광택이 조금 나는 누런 갈색 또는 붉은 갈색이며 윗날개의 경사면은 조금 우묵하게 들어갔다. 소나무, 잣나무 따위의 껍질에 기생하는데 한국, 러시아, 일본, 중국 등지에 분포한다."
