"word" "definition"
"루벤스" "플랑드르의 화가(1577~1640). 바로크 미술의 대표적 작가로, 대담한 명암 표현과 생동적ㆍ관능적 표현에 능하였다. 작품에 , , ,  따위가 있다. "
