"word" "definition"
"바다-오리" "갈매깃과의 바닷새. 몸의 길이는 41cm 정도이며, 등 쪽은 검은 갈색, 배는 흰색이고 겨울에는 머리ㆍ목ㆍ뺨이 흰색으로 바뀐다. 여름새로 바닷가의 암벽, 암초 지대에 집단으로 사는데 북부 대서양, 북부 태평양, 한국, 일본, 사할린 등지에 분포한다. (Uria aalge) "
