"word" "definition"
"염색^견뢰도" "염색물의 빛깔이 외적 조건에 견디는 정도. 일광, 세탁, 땀, 산(酸), 마찰, 다림질, 물 따위의 여러 가지 외적 조건에 대한 강도나 제조 공정 중의 고열, 증기, 산, 알칼리, 산화제, 환원제 따위에 대한 강도로 나누어 볼 수 있다. 또한 실용적으로는 1~8급으로 나누는 내광(耐光) 견뢰도와 세탁 견뢰도가 중요하다. ≒염색 강도."
