"word" "definition"
"박-순천" "정치가(1898~1983). 본명은 명련(命蓮). 3ㆍ1 운동에 참가, 일본 경찰에 체포되어 1년간 옥고를 치렀다. 경성 가정 여숙(京城家庭女塾)을 설립하여 교육에 열중하였다. 광복 후 제2ㆍ4ㆍ5대 민의원, 제6ㆍ7대 국회 의원을 지내는 동안 민주당 최고 위원, 민중당 대표 최고 위원, 신민당 고문 등 야당의 지도자로 활동하였다."
