"word" "definition"
"고온^교대^광상" "마그마에서 나온 가스가 주위의 암석, 특히 석회암질 암석에 작용하여 이와 교대하여서 생긴 광상. 철, 구리, 납, 주석, 은, 텅스텐, 몰리브데넘 따위의 광상에서 볼 수 있다. ≒접촉 광상ㆍ접촉 교대 광상ㆍ접촉 변성 광상."
