"word" "definition"
"남-계우" "조선 시대의 화가(1811~1888). 자는 일소(逸少). 호는 일호(一濠). 특히 나비를 잘 그려서 남호접(南胡蝶)이라고 불리었다. 작품에  쌍폭, ,  따위가 있다."
