"word" "definition"
"구관" "중국 순임금 때의 아홉 가지 관명. 이에는 사공(司空), 후직(后稷), 사도(司徒), 사(士), 공공(共工), 우(虞), 질종(秩宗), 전악(典樂), 납언(納言)이 있다. 주(周)나라 이후의 구경(九卿)에 해당한다. ≒구직01(九職)「3」."
