"word" "definition"
"방울-새" "되샛과의 하나. 몸의 길이는 14cm 정도이다. 수컷의 몸은 누런 녹색이고 머리, 가슴, 허리는 녹색이며 날개에 누런 띠가 있다. 암컷은 수컷보다 색깔이 흐리다. 울음소리가 매우 곱고 여러 가지 새의 울음소리를 잘 흉내 낸다. 잡식성으로 한 배에 2~5개의 알을 낳는다. 한국, 중국 남부 및 동부 아시아에 분포한다. (Carduelis sinica)"
