"word" "definition"
"순서-쌍" "점의 자리표와 같이 두 집합의 원소에 순서를 주어서 만든 짝. 곧, 집합 A의 원소 a와 집합 B의 원소 b를 순서를 주어서 짝 지은 (a, b)로서 (a, b)≠(b, a)이며, (a, b)=(c, d)이면 a=c, b=d가 성립한다."
