"word" "definition"
"각운" "고려 고종 때의 승려(?~?). 진각 국사의 제자로, 스승이 지은 ≪선문염송집(禪門拈頌集)≫ 30권을 정밀히 연구한 후 주해를 붙인 ≪선문염송설화≫를 펴냈다."
