"word" "definition"
"라크르텔" "프랑스의 소설가(1888~1967). 근대인의 내면적 생활을 예리하게 분석하여 정확하고 간결하게 그린 과 대작  따위를 발표하여 1936년에 아카데미 프랑세즈 회원에 뽑혔다."
