"word" "definition"
"온라인^리얼타임^시스템" "컴퓨터와 데이터 발생 지점을 통신 회선으로 연결하고, 데이터를 입력한 즉시 응답이 가능한 시스템. 온라인 시스템과 실시간(實時間) 시스템을 결합한 형태이다."
